"X","a1","d","g","u"
"X116",19.5834910389009,0.954789757143031,0.280034761403794,1
"X117",-1.48744255946141,-3.57166287998473,0.0739431210179905,1
"X118",2.5435200587383,7.4717309078431,0.00914503432574921,1
"X119",10.9396155661011,-14.9900274178548,0.224419001996912,1
"X120",1.96802152007366,1.09935130917618,0.785866394003326,1
"X121",0.301248972310031,0.668771034531692,0.0753859961167932,1
"X124",2.33755797952484,-3.73631926011178,0.0457964421148074,1
"X127",10.6564598853246,-4.45930074746476,0.170095268946889,1
"X129",7.44369348355457,-3.87586027585137,9.5070558619896e-05,1
"X131",0.840279709748864,4.75512320594181,0.247747064659919,1
"X133",7.67979486568478,-5.5658424197789,0.000108493987216593,1
"X134",-0.58198630899087,-4.07358489377322,0.00042317367136682,1
"X135",1.20366762007488,0.527988131012301,0.00183229089489916,1
"X136",0.671688793029941,-2.78430540505505,0.000418883447987027,1
"X139",2.2790858520856,-0.84215345439354,0.214846068068377,1
"X140",0.167598415731581,1.81341754457744,0.130247958494625,1
"X141",-0.123960818902356,1.18583661996464,0.0537184547553476,1
"X145",3.35703693447851,5.97076008740329,0.00206743474467062,1
"X146",-0.544547209795118,-4.34213400823378,0.00040016411084657,1
"X147",0.879459104617027,4.81447887350957,0.243908095583783,1
"X149",4.99965593668428,4.79292834250162,0.928119629729596,1
"X150",1.14353719339412,1.4588881098093,0.00215308460374476,1
"X152",8.54853441822998,12.9900222114442,0.730301599732773,1
"X153",8.23377183783431,8.8696970766555,0.594027581227789,1
"X154",0.941919560785896,5.67958005010239,0.196704266654106,1
"X156",3.84119430534345,-1.42026199262176,0.080377459020982,1
"X157",15.2793763818229,-0.966337623106708,0.358995951712822,1
"X159",9.46766481059542,-9.97922704390796,0.111312792011316,1
"X160",-1.03938290565861,-2.05583867979702,0.000972425347059074,1
"X162",0.648137187009945,1.47328878283758,0.0650571949668324,1
"X164",5.21078292044828,4.06590336380471,0.4822063705664,1
"X165",8.63128442281952,11.1758503751805,0.809686301367607,1
"X167",-0.599745085986067,-4.81434417413227,0.00067825325312636,1
"X168",1.99366492993738,1.93202646452348,0.848298250343232,1
"X169",4.32434869847252,-1.06708139306544,0.366932353147773,1
"X171",0.61671712779854,2.93536720492602,0.31367270473274,1
"X173",-0.381505751558141,-2.58276845942756,0.00127393068819871,1
"X174",0.509948517806404,-5.16070318496965,0.000659771252929937,1
"X175",1.47351076739812,-0.0897858674551994,0.00582435665275481,1
"X176",5.47361143814444,-2.98596412119585,0.0189733400858563,1
"X180",1.51140383179899,-0.881080601495255,0.00323640216303547,1
"X181",2.03064597900593,3.54147053920727,0.00441699747466201,1
"X182",2.73743869203158,2.79203644341981,0.835726154763188,1
"X183",7.91613685785324,-0.898661431530318,0.486437238511376,1
"X185",6.03681479212134,-3.01359394844587,0.000132409447672351,1
"X186",-0.819696102549548,-5.68200722620589,0.000322155897195857,1
"X187",1.35520452891938,-2.59894968894818,0.000549580033888655,1
"X191",5.85296366434872,-7.44987750534833,0.0590022537701735,1
"X193",0.127496404443658,2.74539028717542,0.133502022546052,1
"X195",3.05356340988309,1.64397304389406,0.745159042624275,1
"X196",1.06026653505831,3.39183068608128,0.0422116224913879,1
"X197",-0.47361825088378,-0.928170128511072,0.00129866649321152,1
"X198",-0.207743346788092,4.89447838711055,0.151158616025211,1
"X199",2.31351062326822,0.058773929336709,0.366586133333276,1
"X200",-1.42273982161535,-1.47122512795121,0.000503769899669042,1
"X201",2.70605755608291,1.13828496742963,0.414752897466718,1
"X202",6.81569466792693,11.2981634877321,0.663686260126625,1
"X203",4.6516442333536,3.69508465641149,0.218574344212344,1
"X204",8.50488573754078,-7.19824680809727,0.335172925011743,1
"X205",8.08983165125588,-5.47004565194594,0.139074607151447,1
"X206",0.449680877812211,1.11377732922202,0.256850929707694,1
"X207",-2.08655793546954,-6.09152140828056,0.000150267510546799,1
"X208",0.15865694251112,-0.149249643526371,0.0574564157167348,1
"X210",9.59215621730493,-0.347854208913747,0.151477145354344,1
"X211",3.05952259816678,7.259652767317,0.0203610322805914,1
"X212",4.78363687671963,8.44443888964236,0.804259426732509,1
"X213",9.1447620979646,7.64374392265581,0.831333024741527,1
"X214",1.30681918810972,2.45916190937226,0.0096197196161416,1
"X215",-0.912387851150769,-5.77628782004796,0.000271533932386799,1
"X219",-0.915354217004411,-0.912615937154007,0.000529999479070253,1
"X223",2.32783082761431,-3.21695052158469,0.00027511301297567,1
"X224",3.21491664981005,-3.5166717103177,0.000137955041662426,1
"X225",0.168095558487626,-1.4115698604243,0.0340316649362733,1
"X226",3.16248605357492,7.709029400176,0.771027939441617,1
"X227",-0.351655610642893,-0.836222232228339,0.00387446011574483,1
"X228",7.9253757384232,8.01140852546233,0.864166919299692,1
"X229",0.114460494826013,1.08756775115302,0.0536149075853666,1
