criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0429_c06,0.243169,0.0,2.283882,113,0.173149
tb_0430_c01,1.507011,0.0,3.351585,114,0.460169
tb_0430_c03,0.83798,0.0,3.934993,115,0.444259
tb_0430_c04,1.372348,0.0,6.154075,115,0.988458
tb_0430_c05,4.351163,0.0,12.372256,115,3.873966
tb_0430_c06,4.351163,0.0,12.372256,115,3.873966
tb_0431_c01,6.073495,0.0,19.695755,115,4.422169
tb_0431_c04,0.851958,0.0,3.531381,113,0.389959
tb_0431_c06,1.004719,0.0,3.859951,115,0.448866
tb_0432_c02,0.469308,0.0,2.682591,109,0.232074
tb_0432_c03,1.338249,0.0,6.042022,111,0.978688
tb_0432_c04,1.956166,0.0,1.8764,113,0.479887
tb_0432_c06,1.372348,0.0,6.154075,115,0.988458
tb_0432_c07,0.401416,-0.902826,2.455542,115,0.236319
tb_0433_c01,0.634491,0.0,2.312445,110,0.221613
tb_0433_c03,1.11588,0.0,0.892275,114,0.223419
tb_0433_c05,1.227666,0.0,2.393113,114,0.328109
tb_0433_c06,0.613717,0.0,4.783876,114,0.620751
tb_0433_c07,0.808656,0.0,0.374279,109,0.158684
tb_0433_c08,0.64577,0.0,0.793035,112,0.145892
tb_0433_c09,0.626578,0.0,2.32391,110,0.222014
tb_0433_c10,1.161766,0.0,2.903359,110,0.367604
tb_0434_c01,1.310795,0.0,3.548777,113,0.458008
tb_0434_c02,1.742519,0.0,4.137249,115,0.574759
tb_0434_c03,0.926455,0.0,4.50558,113,0.572816
tb_0434_c04,0.625142,0.0,4.096201,115,0.451589
tb_0434_c05,1.898751,-0.566096,5.883688,115,0.851812
tb_0434_c06,0.901072,0.0,2.020121,108,0.253603
tb_0434_c07,0.625142,0.0,4.096201,115,0.451589
tb_0435_c01,0.950738,0.0,1.355165,105,0.219148
tb_0435_c02,0.938252,0.0,4.536944,115,0.574936
tb_0435_c03,1.538342,0.0,4.005577,115,0.535327
tb_0435_c04,1.179872,0.0,1.623279,112,0.276357
tb_0435_c05,1.317577,0.0,3.856953,115,0.487521
tb_0435_c06,1.234147,0.0,2.313021,115,0.323805
tb_0435_c07,1.081939,0.0,2.149513,113,0.293024
tb_0435_c08,1.583818,0.0,3.650591,114,0.501888
tb_0436_c02,6.073495,0.0,19.695755,115,4.422169
tb_0436_c03,0.630624,0.0,4.784047,114,0.62946
tb_0436_c05,0.771109,0.0,1.862744,115,0.208062
tb_0436_c10,0.613507,0.0,4.800604,115,0.625679
tb_0436_c11,0.018953,0.0,2.129464,115,0.147761
tb_0437_c01,0.995583,0.0,2.721555,110,0.313725
tb_0437_c02,1.96668,0.0,4.780171,113,0.706779
tb_0437_c03,0.608463,0.0,1.141607,115,0.150028
tb_0437_c04,6.073495,0.0,19.695755,115,4.422169
tb_0437_c05,5.928393,0.0,19.125521,113,4.461706
tb_0437_c06,0.407957,0.0,2.957166,115,0.247698
tb_0437_c07,0.248799,0.0,3.470022,115,0.290637
tb_0438_c07,1.589521,0.0,5.802056,113,0.851717
tb_0438_c09,0.930248,-0.286714,3.586248,112,0.412363
tb_0438_c10,6.073495,0.0,19.695755,115,4.422169
tb_0438_c11,0.613507,0.0,4.800604,115,0.625679
tb_0439_c01,1.378886,0.0,6.109308,114,0.969972
tb_0439_c02,0.849525,0.0,3.951801,115,0.448434
tb_0439_c03,4.339832,0.0,12.068164,113,3.896393
tb_0439_c04,1.900632,0.0,5.433815,114,0.800917
tb_0439_c07,1.156939,0.0,4.380301,113,0.555344
tb_0440_c01,0.43364,0.0,1.175087,114,0.132006
tb_0440_c02,0.376609,0.0,0.566289,115,0.110489
tb_0440_c03,0.642231,0.0,0.01927,114,0.128007
tb_0440_c04,1.129534,0.0,2.841258,115,0.345529
tb_0440_c05,1.15618,0.0,3.032496,115,0.368349
tb_0440_c07,0.215018,0.0,1.133617,113,0.114324
tb_0440_c08,0.448274,0.0,0.193842,101,0.117477
tb_0441_c03,0.885833,0.0,-0.315413,112,0.157752
tb_0441_c05,1.01999,-0.043538,0.318003,111,0.218166
tb_0441_c06,0.78425,0.0,2.46556,105,0.269677
tb_0441_c08,0.438697,0.0,3.909244,114,0.39242
tb_0441_c09,0.844018,0.0,0.64112,115,0.167142
tb_0441_c11,1.038677,0.0,1.811202,111,0.255498
tb_0442_c01,1.744255,0.0,5.612865,114,0.816846
tb_0442_c02,1.776508,0.0,3.251422,112,0.519431
tb_0442_c07,1.094274,0.0,2.274263,115,0.293072
tb_0442_c08,2.229235,-0.882536,3.991769,114,0.66003
tb_0443_c02,0.903409,0.0,2.428179,114,0.270439
tb_0443_c03,1.12892,0.0,1.405802,110,0.258601
tb_0443_c05,1.372276,0.0,6.153898,114,0.988637
tb_0443_c08,0.610325,0.0,4.795333,113,0.628531
tb_0443_c09,0.378018,0.0,1.868042,114,0.158347
tb_0443_c11,0.421522,0.0,3.92487,114,0.389843
tb_0444_c01,0.623223,0.0,4.733026,109,0.621301
tb_0444_c03,1.135825,0.0,4.421573,113,0.55802
tb_0444_c04,0.609254,0.0,4.792992,113,0.628156
tb_0444_c05,0.581532,0.0,0.583352,113,0.131813
tb_0444_c07,0.190482,0.0,3.172853,113,0.249566
tb_0445_c01,1.109283,0.0,0.288753,115,0.202592
tb_0445_c02,0.636331,0.0,3.678304,115,0.375944
tb_0445_c04,0.799418,0.0,3.559023,115,0.378298
tb_0445_c06,0.0,-1.461072,0.74987,115,0.308825
tb_0445_c07,0.600399,0.0,0.250467,114,0.126412
tb_0445_c09,0.637072,0.0,4.109482,115,0.455894
tb_0445_c10,0.437066,0.0,3.89815,113,0.390292
tb_0446_c04,0.937266,0.0,0.391118,114,0.176244
tb_0447_c02,0.911954,0.0,0.481005,114,0.173525
tb_0447_c03,6.073495,0.0,19.695755,115,4.422169
tb_0447_c04,0.716159,0.0,0.959987,115,0.158095
tb_0447_c05,0.845662,0.0,1.44689,112,0.201341
tb_0447_c07,0.281384,0.0,3.851637,113,0.358585
tb_0447_c10,0.705654,0.0,2.287146,112,0.230747
tb_0448_c01,0.935676,0.0,3.265235,114,0.358515
tb_0448_c02,2.187915,0.0,5.770031,114,0.874448
tb_0448_c05,1.499208,0.0,5.628629,114,0.805814
tb_0448_c06,0.543337,0.0,0.243669,113,0.122953
tb_0449_c01,1.372276,0.0,6.153898,114,0.988637
tb_0449_c02,0.941295,0.0,2.746665,109,0.308976
tb_0449_c03,6.073381,0.0,19.69537,113,4.422511
tb_0449_c05,1.139707,0.0,4.350896,106,0.560027
tb_0449_c06,6.073495,0.0,19.695755,114,4.422169
tb_0449_c07,0.614772,0.0,1.507414,114,0.166934
tb_0449_c08,0.608247,0.0,0.761815,109,0.140541
tb_0449_c09,0.603738,0.0,1.814966,111,0.182274
tb_0449_c10,0.559241,0.0,1.131894,114,0.144457
tb_0449_c11,0.441333,0.0,0.584704,111,0.11803
tb_0449_c13,0.483984,0.0,2.602313,113,0.223428
tb_0449_c16,1.372276,0.0,6.153898,114,0.988637
tb_0450_c05,0.48255,0.0,2.994674,115,0.261292
tb_0451_c02,1.269492,0.0,2.881951,115,0.374764
tb_0451_c03,1.231331,0.0,4.514102,113,0.584351
tb_0451_c05,0.625519,0.0,4.079101,114,0.448136
tb_0451_c06,1.372348,0.0,6.154075,115,0.988458
tb_0451_c07,0.613507,0.0,4.800604,115,0.625679
tb_0451_c09,1.372348,0.0,6.154075,115,0.988458
tb_0452_c02,4.487479,0.0,11.735366,111,3.906931
tb_0452_c05,1.378446,0.0,6.108218,112,0.970778
tb_0453_c01,1.012245,0.0,2.075254,114,0.264248
tb_0453_c02,-0.03506,0.0,2.930638,114,0.206026
tb_0453_c04,1.372276,0.0,6.153898,114,0.988637
tb_0453_c05,1.532515,0.0,4.474325,113,0.603236
tb_0453_c06,1.136878,0.0,4.42378,114,0.557266
tb_0453_c07,6.073381,0.0,19.69537,113,4.422511
tb_0453_c08,0.846322,0.0,2.780111,111,0.321249
tb_0453_c09,1.39533,0.0,2.765541,114,0.390165
tb_0453_c11,0.611927,0.0,4.797984,114,0.62709
tb_0453_c12,0.349825,0.0,3.142137,112,0.26401
tb_0453_c15,1.802935,0.0,5.529872,110,0.824156
tb_0453_c17,6.073495,0.0,19.695755,114,4.422169
tb_0453_c18,0.541361,0.0,2.65622,114,0.235472
tb_0454_c01,-2.764156,0.0,13.645306,114,4.503079
tb_0454_c04,1.209233,0.0,3.50918,112,0.442323
tb_0454_c05,0.900026,0.0,3.002698,114,0.322532
tb_0454_c06,0.897407,0.0,1.795808,107,0.23451
tb_0454_c07,0.631361,0.0,4.731064,111,0.613985
tb_0454_c09,0.886664,0.0,2.963067,113,0.316211
tb_0454_c11,1.233153,0.0,2.653272,113,0.351035
tb_0454_c12,1.347402,0.0,2.626544,104,0.401541
tb_0454_c13,0.630862,0.0,4.766703,113,0.624347
tb_0454_c14,1.643949,0.0,5.365318,104,0.809849
tb_0455_c02,0.682063,0.0,1.997555,115,0.202722
tb_0455_c03,1.171781,0.0,1.094804,114,0.242615
tb_0455_c04,0.643849,0.0,4.061751,113,0.45182
tb_0455_c05,0.539855,0.0,2.364474,115,0.209113
tb_0455_c06,1.01607,0.0,0.74518,115,0.198937
tb_0455_c08,0.195158,0.0,1.058286,115,0.110193
tb_0456_c01,1.257249,0.0,2.833818,110,0.372334
tb_0456_c02,1.374895,0.0,5.860124,104,0.909567
tb_0456_c04,4.290807,0.0,11.949225,105,3.907713
tb_0456_c05,0.604105,0.0,4.765026,110,0.624266
tb_0456_c07,0.306534,0.0,2.25634,110,0.178777
tb_0456_c09,1.359252,0.0,6.112526,110,0.988007
tb_0457_c02,0.404401,0.0,2.95579,115,0.247113
tb_0457_c03,0.93998,0.0,1.439078,115,0.213778
tb_0457_c04,0.906561,0.0,0.940715,115,0.186829
tb_0457_c05,0.96893,0.0,1.3717,115,0.215743
tb_0457_c06,0.613507,0.0,4.800604,115,0.625679
tb_0457_c07,0.637072,0.0,4.109482,115,0.455894
tb_0457_c11,0.0,0.003749,3.082768,114,0.436625
tb_0458_c02,1.751069,0.0,4.623433,115,0.643316
tb_0458_c04,5.928393,0.0,19.125521,113,4.461706
tb_0458_c05,0.52365,0.0,1.157204,113,0.140816
tb_0458_c06,0.394055,0.0,2.302962,115,0.187121
tb_0459_c01,1.065189,0.0,1.707827,110,0.254416
tb_0459_c02,0.875451,0.0,0.686708,113,0.17433
tb_0459_c03,0.83798,0.0,3.934993,115,0.444259
tb_0459_c04,0.864514,0.0,0.672197,114,0.171883
tb_0459_c05,0.400357,0.0,2.384805,109,0.197313
tb_0460_c02,0.613507,0.0,4.800604,115,0.625679
tb_0460_c05,1.256216,0.0,2.83503,114,0.36838
tb_0460_c06,1.356488,0.0,6.104501,113,0.987521
tb_0460_c08,1.295458,0.0,3.069771,115,0.396368
tb_0460_c09,2.091631,0.0,4.096514,115,0.617168
tb_0460_c10,1.338757,0.0,4.344731,113,0.566592
tb_0460_c12,0.121734,0.0,2.040146,115,0.147565
tb_0461_c05,1.061855,0.0,3.246289,114,0.37638
tb_0461_c06,0.482596,0.0,2.618152,114,0.224326
tb_0461_c07,0.692625,0.0,0.820032,114,0.151164
tb_0462_c01,1.272991,0.0,1.213189,111,0.271039
tb_0462_c02,0.873878,0.0,0.744898,114,0.175531
tb_0462_c03,1.121297,0.0,2.076123,114,0.286021
tb_0462_c04,0.938252,0.0,4.536944,115,0.574936
tb_0462_c06,0.491498,0.0,3.547995,115,0.335105
tb_0462_c07,1.354121,0.0,4.448013,114,0.579549
tb_0462_c08,0.613507,0.0,4.800604,115,0.625679
tb_0462_c09,0.262519,0.0,4.580434,114,0.498053
tb_0462_c10,-2.764161,0.0,13.645324,115,4.503039
tb_0462_c11,0.462039,0.0,2.782991,115,0.236334
tb_0462_c12,0.268313,0.0,3.468659,115,0.292906
tb_0463_c01,1.617474,0.0,5.886805,114,0.857007
tb_0463_c04,1.095862,0.0,1.387345,113,0.24469
tb_0463_c07,0.290583,-0.527848,4.060407,113,0.476001
tb_0464_c06,0.841617,0.0,2.134196,111,0.237476
tb_0464_c07,0.932234,0.0,3.413829,111,0.378123
tb_0464_c08,1.176405,0.0,3.748773,111,0.463871
tb_0464_c09,0.62694,0.0,4.771365,113,0.626503
tb_0464_c11,1.045292,0.0,0.962541,112,0.213569
tb_0464_c12,0.887204,0.0,2.635487,113,0.284508
tb_0464_c13,0.42933,0.0,1.94703,114,0.169444
tb_0464_c14,0.268009,0.0,2.05761,114,0.159125
tb_0464_c15,0.911386,0.0,0.233101,115,0.167777
tb_0464_c18,5.838388,0.0,18.772233,80,4.490436
tb_0465_c01,0.881971,0.049226,1.429747,112,0.221986
tb_0465_c02,0.32,-1.516646,4.922887,115,0.559791
tb_0465_c03,0.645819,0.0,0.355744,115,0.133313
tb_0465_c04,1.307909,0.0,0.819292,114,0.258609
tb_0465_c05,1.522956,0.0,2.177544,113,0.390954
tb_0466_c01,0.434993,0.0,3.208492,115,0.280415
tb_0466_c02,0.840264,0.0,2.241323,115,0.244626
tb_0466_c03,1.024266,0.0,2.967436,113,0.339431
tb_0466_c04,6.073381,0.0,19.69537,114,4.422511
tb_0466_c08,0.910484,0.0,2.3123,115,0.261977
tb_0467_c01,1.293541,0.0,0.983001,107,0.273294
tb_0467_c02,1.57289,0.0,0.975881,112,0.327037
tb_0467_c03,1.372348,0.0,6.154075,115,0.988458
tb_0467_c04,1.742519,0.0,4.137249,115,0.574759
tb_0468_c01,1.450925,0.0,3.478418,110,0.477823
tb_0468_c02,0.9418,0.0,2.007487,115,0.246227
tb_0468_c03,1.402748,0.0,2.909453,114,0.405484
tb_0468_c04,1.289573,-0.627915,4.750495,115,0.599467
tb_0469_c01,4.35101,0.0,12.371889,113,3.87435
tb_0469_c03,0.434992,0.0,3.361707,108,0.319678
tb_0469_c06,6.073495,0.0,19.695755,115,4.422169
tb_0469_c08,6.073495,0.0,19.695755,115,4.422169
tb_0469_c09,0.974856,0.0,4.472116,111,0.572698
tb_0469_c11,0.934862,0.0,4.529324,114,0.575813
tb_0469_c14,0.43196,-0.714377,0.246239,115,0.150886
tb_0470_c02,0.649577,0.0,1.192962,114,0.157694
tb_0470_c03,0.541069,0.0,1.091579,113,0.140518
tb_0470_c04,6.073495,0.0,19.695755,115,4.422169
tb_0470_c06,0.286238,0.0,2.913066,114,0.232117
tb_0470_c08,0.475119,0.0,3.90613,114,0.424354
tb_0470_c09,1.310143,0.0,4.384357,115,0.562828
tb_0470_c11,2.187919,0.0,5.770039,115,0.87444
tb_0470_c12,0.984672,0.0,2.207028,110,0.271756
tb_0470_c13,1.034954,0.0,3.159128,108,0.371929
tb_0471_c01,0.538886,0.0,1.535208,113,0.158825
tb_0471_c02,0.673955,0.0,1.123309,113,0.159183
tb_0471_c03,1.145326,0.0,1.119524,112,0.24024
tb_0471_c04,0.632475,0.0,2.667433,112,0.252441
tb_0471_c05,1.485919,0.0,5.587602,113,0.802877
tb_0471_c07,1.485919,0.0,5.587602,113,0.802877
tb_0471_c10,1.116005,-0.015359,2.272021,113,0.307332
tb_0471_c11,1.12191,0.0,0.93927,110,0.229355
tb_0471_c12,0.629398,0.0,2.545617,113,0.237607
tb_0471_c13,1.583207,0.0,3.649504,113,0.502291
tb_0471_c14,0.93309,0.0,1.965974,112,0.24439
tb_0471_c15,1.044829,0.0,3.905161,113,0.462292
tb_0471_c16,0.652717,0.0,1.262423,113,0.161642
tb_0471_c17,1.254907,0.0,2.065303,113,0.313023
tb_0472_c05,1.457932,0.0,3.576264,113,0.483029
tb_0472_c07,1.900619,0.0,5.433788,113,0.800941
tb_0472_c08,1.378815,0.0,6.109136,113,0.970143
tb_0472_c09,0.720017,0.0,4.828692,113,0.747557
tb_0472_c10,0.937682,0.0,4.535824,114,0.575548
tb_0472_c12,0.517748,0.0,3.54876,113,0.340721
tb_0472_c13,1.372276,0.0,6.153898,114,0.988637
tb_0472_c15,0.118467,0.0,2.238035,114,0.160631
tb_0473_c01,0.850395,0.0,1.22388,115,0.188609
tb_0473_c02,0.91669,0.0,2.002871,113,0.245378
tb_0473_c03,0.693895,0.0,0.341868,115,0.138987
tb_0473_c04,1.792052,0.0,2.415468,112,0.466069
tb_0473_c05,1.329205,0.0,2.338436,114,0.352693
tb_0473_c06,1.183941,0.0,2.488458,111,0.334522
tb_0473_c08,2.98081,0.0,5.782864,115,0.852101
tb_0473_c09,5.741911,2.949166,13.646528,110,4.081771
tb_0474_c01,1.039842,0.0,3.21525,115,0.368166
tb_0474_c02,1.188473,0.0,3.359664,111,0.412302
tb_0474_c03,1.818322,0.0,3.86084,115,0.55505
tb_0474_c04,1.487379,0.0,4.40914,115,0.585391
tb_0474_c05,1.769946,0.639414,3.550272,112,0.547844
tb_0474_c06,0.572112,0.0,0.85466,113,0.136508
tb_0475_c01,6.073495,0.0,19.695755,115,4.422169
tb_0475_c03,1.121926,0.0,-0.556144,110,0.195716
tb_0475_c04,1.37575,0.0,2.193377,114,0.34667
tb_0475_c06,0.613507,0.0,4.800604,115,0.625679
tb_0475_c08,1.36047,0.0,2.505211,112,0.366352
tb_0475_c09,0.572692,0.0,2.258259,115,0.205324
tb_0475_c10,0.923071,0.0,1.514772,115,0.214535
tb_0475_c11,1.366528,0.0,4.488076,115,0.584796
tb_0475_c12,1.048971,0.0,2.30352,110,0.293231
tb_0475_c13,0.83798,0.0,3.934993,115,0.444259
tb_0475_c15,6.073495,0.0,19.695755,115,4.422169
tb_0475_c16,1.227561,0.0,2.379833,110,0.32714
tb_0476_c01,0.438697,0.0,3.909244,114,0.39242
tb_0476_c03,0.64551,0.0,4.636686,105,0.598961
tb_0476_c04,1.372348,0.0,6.154075,115,0.988458
tb_0476_c05,1.076099,0.0,3.271284,107,0.391151
tb_0476_c06,0.85561,0.0,2.783658,100,0.312633
tb_0476_c07,2.187919,0.0,5.770039,115,0.87444
tb_0477_c02,0.553614,0.0,1.306384,113,0.150263
tb_0477_c03,0.830564,0.0,1.423381,114,0.194571
tb_0477_c05,0.856979,0.225537,3.067129,115,0.341453
tb_0477_c06,1.308759,0.0,1.731452,114,0.308105
tb_0477_c09,2.187919,0.0,5.770039,115,0.87444
tb_0478_c01,1.982129,0.0,4.792752,115,0.682622
tb_0478_c02,0.914857,0.0,3.236849,115,0.351289
tb_0478_c03,1.030962,0.0,3.024439,115,0.346184
tb_0478_c05,0.474369,0.0,2.206672,115,0.189195
tb_0478_c06,0.657464,0.0,1.219125,111,0.16366
tb_0479_c02,0.666295,0.0,2.325173,114,0.224444
tb_0479_c03,0.643471,0.0,3.667102,113,0.376481
tb_0479_c04,0.722434,0.0,0.572391,114,0.148501
tb_0479_c05,0.795156,0.0,3.296921,114,0.342315
tb_0480_c01,0.566303,0.0,1.424386,111,0.157515
tb_0480_c02,6.073495,0.0,19.695755,115,4.422169
tb_0480_c03,0.369916,0.0,1.327954,111,0.134475
tb_0480_c04,0.940781,0.0,3.251395,114,0.357051
tb_0480_c05,1.197043,0.0,3.898881,115,0.477311
tb_0480_c07,0.295586,0.0,1.465757,114,0.131125
tb_0480_c08,-0.025576,0.0,2.179202,115,0.148986
tb_0480_c09,0.145302,0.0,2.343489,115,0.168287
tb_0480_c10,6.073495,0.0,19.695755,115,4.422169
tb_0480_c11,0.495483,0.0,1.57423,112,0.155191
tb_0480_c13,2.13122,0.413185,4.683293,112,0.723611
tb_0480_c14,0.951123,0.0,1.351619,111,0.213685
tb_0481_c02,1.372276,0.0,6.153898,114,0.988637
tb_0481_c05,0.909285,0.0,0.859785,112,0.187564
tb_0482_c02,0.560189,0.0,2.269201,109,0.20547
tb_0482_c04,0.732548,-1.102394,2.075912,101,0.265088
tb_0482_c05,1.065701,0.0,0.547934,114,0.20256
tb_0483_c01,0.695115,0.0,1.718035,115,0.188087
tb_0483_c02,0.90132,0.0,1.962534,106,0.244258
tb_0483_c04,0.324598,0.0,2.404039,113,0.188787
tb_0483_c05,0.519612,0.0,2.768931,112,0.242796
tb_0483_c06,1.094315,0.0,2.447147,111,0.309265
tb_0483_c07,0.5705,0.0,2.937423,112,0.292505
tb_0484_c02,1.227356,0.0,2.55275,115,0.339854
tb_0484_c03,2.067911,0.0,4.028195,114,0.611214
tb_0484_c04,6.134737,-3.00944,9.328611,114,3.510761
tb_0485_c02,4.339277,0.0,12.343312,114,3.877124
tb_0485_c03,3.576805,0.0,6.390802,114,1.025825
tb_0485_c04,5.932668,-0.599498,19.835112,114,4.479587
tb_0486_c01,1.744255,0.0,5.612865,114,0.816846
tb_0487_c01,1.276182,0.0,0.713157,114,0.247903
tb_0487_c03,1.180631,0.0,1.240958,115,0.250394
tb_0487_c04,0.873761,0.0,0.973502,111,0.184432
tb_0487_c05,0.911971,0.0,2.713197,115,0.295722
tb_0487_c06,1.219544,0.0,0.990893,115,0.247107
tb_0487_c07,0.997522,0.0,0.944313,112,0.204088
tb_0487_c09,1.093588,-0.158568,1.710247,115,0.269983
tb_0487_c11,0.971256,0.0,3.258675,114,0.3671
tb_0487_c12,1.386613,0.0,4.525432,115,0.592697
tb_0488_c02,1.536119,0.0,2.412704,114,0.400589
tb_0488_c03,0.575237,0.0,0.379742,115,0.125679
tb_0488_c04,0.586568,0.0,0.997182,110,0.143634
tb_0488_c06,-0.048903,0.0,2.356984,110,0.165072
tb_0489_c03,0.587662,0.0,3.071871,114,0.285561
tb_0489_c04,1.789662,0.0,2.332479,112,0.460617
tb_0489_c08,1.372276,0.0,6.153898,114,0.988637
tb_0489_c09,0.423924,0.0,3.918743,112,0.392765
tb_0489_c11,0.041372,0.0,2.349864,108,0.172893
tb_0490_c01,1.272917,0.0,0.680907,113,0.246226
tb_0490_c02,1.286267,0.0,0.41399,112,0.242781
tb_0490_c03,1.317518,0.0,1.430135,115,0.28884
tb_0490_c04,1.192358,0.0,4.524498,115,0.578436
tb_0490_c05,0.625142,0.0,4.096201,115,0.451589
tb_0490_c07,2.508118,0.0,2.090411,114,0.640517
tb_0490_c09,1.624408,0.0,0.052116,114,0.304737
tb_0491_c01,0.772428,0.0,2.178243,115,0.228911
tb_0491_c02,0.483014,0.0,2.622035,115,0.223676
tb_0491_c03,1.055419,0.0,3.237594,115,0.373164
tb_0491_c04,1.548439,0.0,4.521503,115,0.608861
tb_0491_c05,0.613507,0.0,4.800604,115,0.625679
tb_0491_c14,0.269341,0.0,2.739798,115,0.210509
tb_0492_c01,0.273605,0.0,2.733569,114,0.211143
tb_0492_c03,0.866598,0.0,1.652983,115,0.211929
tb_0492_c05,0.610808,0.0,0.51887,114,0.132589
tb_0492_c06,0.481774,0.0,1.871827,114,0.168878
tb_0493_c01,1.354312,0.0,3.892727,110,0.525694
tb_0493_c04,2.667473,0.0,4.999284,115,0.767701
tb_0493_c05,2.461243,0.0,4.45423,115,0.712722
tb_0493_c07,1.366528,0.0,4.488076,115,0.584796
tb_0494_c01,0.937682,0.0,4.535824,114,0.575548
tb_0494_c02,0.708641,0.0,0.515748,112,0.145935
tb_0494_c03,0.631755,0.0,1.767284,113,0.183515
tb_0494_c04,2.316278,0.0,2.153666,113,0.605311
tb_0494_c07,1.751037,0.0,4.623371,114,0.643362
tb_0494_c08,0.53559,0.0,3.272715,114,0.303678
tb_0495_c02,6.073495,0.0,19.695755,115,4.422169
tb_0495_c05,1.617502,0.0,5.886871,115,0.856948
tb_0495_c08,0.498038,0.0,3.552694,115,0.33675
tb_0495_c10,0.747055,-0.355426,1.518546,114,0.211367
tb_0496_c02,1.535107,0.0,1.973163,111,0.386109
tb_0496_c04,1.099153,0.0,2.774556,113,0.334574
tb_0496_c06,1.740409,0.0,1.666965,110,0.40901
tb_0497_c01,0.547224,0.0,2.12666,115,0.192617
tb_0497_c02,1.36413,0.0,4.482871,114,0.585842
tb_0497_c04,0.0,0.256413,-1.863005,115,0.274185
tb_0497_c05,0.808992,0.0,0.130174,115,0.150674
tb_0498_c01,0.97685,0.0,1.284658,114,0.214257
tb_0498_c02,0.792223,0.0,1.513711,107,0.201134
tb_0498_c03,1.239941,-0.633716,1.067989,115,0.274878
tb_0498_c04,1.740089,-0.421066,2.857929,115,0.478125
tb_0498_c05,1.808596,1.137051,2.247355,115,0.438095
tb_0498_c06,0.0,0.74229,-1.066816,109,0.247487
tb_0498_c07,0.448269,0.0,2.527795,111,0.214631
tb_0499_c01,1.358619,0.0,0.381156,114,0.255472
tb_0499_c03,0.938252,0.0,4.536944,115,0.574936
tb_0499_c05,0.979609,0.0,3.546138,114,0.402002
tb_0499_c06,0.816666,-1.165166,2.610367,115,0.287825
tb_0499_c07,1.159129,0.0,3.835867,115,0.463658
tb_0499_c08,0.0,0.792786,1.852894,113,0.256055
tb_0499_c09,0.0,1.074622,0.384136,99,0.256717
tb_0500_c01,1.532589,0.0,4.474472,114,0.603141
tb_0500_c03,1.044484,0.0,1.454032,107,0.243074
tb_0500_c04,2.454702,-0.199321,5.33023,114,0.780794
tb_0500_c06,1.522488,-0.236005,4.605687,115,0.617317
tb_0500_c08,0.0,0.374549,-0.436169,112,0.195982
tb_0500_c09,0.0,0.617329,-0.663646,111,0.218275
tb_0501_c02,0.778055,0.0,0.567201,114,0.156146
tb_0501_c03,1.004719,0.0,3.859951,115,0.448866
tb_0501_c04,1.044402,-0.050192,3.950066,115,0.483228
tb_0501_c05,5.391663,2.502353,13.493721,115,4.084826
tb_0501_c06,1.210408,-0.163695,0.514065,115,0.248137
tb_0501_c08,0.0,2.294273,2.629213,115,0.469141
tb_0501_c09,0.0,2.059629,5.254357,110,0.689589
tb_0502_c01,1.12866,0.0,1.676369,107,0.272916
tb_0502_c02,2.135979,0.0,5.638033,113,0.863735
tb_0502_c05,2.589559,-1.517833,5.881006,114,0.883943
tb_0502_c06,0.0,0.982604,0.327318,107,0.23995
tb_0503_c02,0.680188,0.0,3.412907,115,0.341276
tb_0503_c03,4.196516,-0.882382,12.682721,115,3.940085
tb_0503_c04,1.029996,-1.699853,4.901273,115,0.517038
tb_0503_c05,0.973396,-0.525044,3.231967,115,0.36857
tb_0503_c07,0.0,1.105562,0.855509,115,0.247864
tb_0503_c08,0.836725,0.0,3.302524,114,0.352112
tb_0504_c01,1.278501,0.0,1.867057,114,0.304978
tb_0504_c02,0.14564,0.0,1.540695,114,0.124864
tb_0504_c03,0.372837,0.0,1.18511,114,0.126793
tb_0504_c05,0.382208,0.0,1.005218,114,0.121885
tb_0504_c07,0.613717,0.0,4.783876,114,0.620751
tb_0504_c08,1.298759,0.0,4.346181,114,0.557623
tb_0504_c10,1.156706,0.0,3.178047,114,0.383529
tb_0504_c11,0.933095,0.0,4.511488,114,0.569577
tb_0504_c12,0.609282,-0.904583,1.340388,114,0.192882
tb_0504_c13,0.0,0.33177,0.098667,111,0.187312
tb_0504_c14,0.0,0.660451,1.857784,114,0.253177
tb_0504_c15,1.225408,0.0,2.518365,114,0.336869
tb_0504_c16,0.782104,0.0,3.046226,114,0.30913
tb_0505_c01,3.085208,3.428722,8.531895,114,2.39229
tb_0505_c02,0.0,0.396954,-0.69247,107,0.205296
tb_0505_c03,1.018237,0.0,0.632443,111,0.197419
tb_0506_c01,0.211535,0.0,2.944352,115,0.224596
tb_0506_c02,0.265478,0.0,3.885892,115,0.3564
tb_0506_c04,0.0,1.324624,3.106104,113,0.372014
tb_0506_c05,0.0,1.207029,0.492997,113,0.259423
tb_0506_c06,0.727993,0.0,0.093561,108,0.144033
tb_0507_c02,1.171043,0.307593,2.195328,114,0.3063
tb_0507_c03,1.019772,-1.281486,5.211017,114,0.599711
tb_0507_c04,0.0,0.972473,1.738782,113,0.260586
tb_0507_c05,0.750253,0.0,1.225039,114,0.173282
tb_0507_c06,0.0,-0.854181,1.954307,114,0.323874
tb_0508_c01,1.331643,0.0,1.387076,114,0.290254
